DateTime,Temperature,Humidity
2022-05-28 22:13:53,28.014643,83.74714
2022-05-28 23:13:53,27.962467,83.550316
2022-05-29 00:13:53,28.02958,83.80881
2022-05-29 01:13:53,28.132597,84.20094
2022-05-29 02:13:53,28.153248,84.28809
2022-05-29 03:13:53,28.261974,84.69965
2022-05-29 04:13:53,28.321861,84.93036
2022-05-29 05:13:53,28.275934,84.75415
2022-05-29 06:13:53,28.197584,84.45464
2022-05-29 07:13:53,28.182152,84.400894
2022-05-29 08:13:53,28.094492,84.058784
2022-05-29 09:13:53,28.07579,83.982475
2022-05-29 10:13:53,28.121876,84.168976
2022-05-29 11:13:53,28.236565,84.6068
2022-05-29 12:13:53,28.186628,84.41511
2022-05-29 13:13:53,28.104412,84.0975
2022-05-29 14:13:53,28.134853,84.22294
2022-05-29 15:13:53,28.081888,84.02646
2022-05-29 16:13:53,27.997025,83.702446
2022-05-29 17:13:53,27.979746,83.63507
2022-05-29 18:13:53,27.771402,82.833565
2022-05-29 19:13:53,27.524267,81.88579
2022-05-29 20:13:53,27.517424,81.85915
2022-05-29 21:13:53,27.52106,81.86579
2022-05-29 22:13:53,27.444206,81.58186
2022-05-29 23:13:53,27.41929,81.48879
2022-05-30 00:13:53,27.27078,80.92324
2022-05-30 01:13:53,27.10499,80.28799
2022-05-30 02:13:53,27.108286,80.296906
2022-05-30 03:13:53,27.039797,80.04722
2022-05-30 04:13:53,26.848198,79.318886
2022-05-30 05:13:53,26.781378,79.06927
2022-05-30 06:13:53,26.730024,78.87569
2022-05-30 07:13:53,26.692032,78.741196
2022-05-30 08:13:53,26.53996,78.17039
2022-05-30 09:13:53,26.597242,78.389275
2022-05-30 10:13:53,26.506548,78.050316
2022-05-30 11:13:53,26.477488,77.943275
2022-05-30 12:13:53,26.366379,77.53222
2022-05-30 13:13:53,26.430367,77.764114
2022-05-30 14:13:53,26.360123,77.51208
2022-05-30 15:13:53,26.497356,78.01529
2022-05-30 16:13:53,26.395575,77.63927
2022-05-30 17:13:53,26.317013,77.35613
2022-05-30 18:13:53,26.310656,77.32861
2022-05-30 19:13:53,26.309,77.322365
2022-05-30 20:13:53,26.22711,77.0211
2022-05-30 21:13:53,26.223204,77.006454
2022-05-30 22:13:53,26.205448,76.94325
2022-05-30 23:13:53,26.373089,77.55408
2022-05-31 00:13:53,26.118845,76.62982
2022-05-31 01:13:53,26.21171,76.97007
2022-05-31 02:13:53,26.112013,76.60128
2022-05-31 03:13:53,26.19058,76.89091
2022-05-31 04:13:53,26.231903,77.042465
2022-05-31 05:13:53,26.117048,76.62314
2022-05-31 06:13:53,26.126783,76.65934
2022-05-31 07:13:53,26.405712,77.68863
2022-05-31 08:13:53,26.45825,77.87371
2022-05-31 09:13:53,26.57892,78.33054
2022-05-31 10:13:53,26.155369,76.76591
2022-05-31 11:13:53,26.336817,77.42392
2022-05-31 12:13:53,26.210638,76.969444
2022-05-31 13:13:53,26.15346,76.75551
2022-05-31 14:13:53,26.32189,77.38171
2022-05-31 15:13:53,26.396532,77.65375
2022-05-31 16:13:53,26.384035,77.617386
2022-05-31 17:13:53,26.256447,77.14525
2022-05-31 18:13:53,26.059713,76.4231
2022-05-31 19:13:53,26.270346,77.21232
2022-05-31 20:13:53,26.106857,76.59817
2022-05-31 21:13:53,26.027443,76.30697
2022-05-31 22:13:53,26.006485,76.2298
2022-05-31 23:13:53,25.975555,76.119286
2022-06-01 00:13:53,26.001316,76.21081
